,Cow,Pig,Poultry,CH4,NH4
42,1.9451695661912938,0.0,0.0,0.40584305210722454,1.5375039119870344
43,1.9451695661912938,0.0,0.0,0.4058850780176212,1.5344609122972437
44,1.9451695661912938,0.0,0.0,0.4059247577853649,1.5315424810000384
45,1.9451695661912938,0.0,0.0,0.4059622534921644,1.528743284385126
46,1.9451695661912938,0.0,0.0,0.4059985941270276,1.526059593766901
47,1.9451695661912938,0.0,0.0,0.4060330571248187,1.52348500506208
48,1.9451695661912938,0.0,0.0,0.40606594388538564,1.521015489862156
49,1.9451695661912938,0.0,0.0,0.40609748836710463,1.5186470757312953
50,1.9451695661912938,0.0,0.0,0.406127294216687,1.5163744070811722
51,1.9451695661912938,0.0,0.0,0.4061558899409474,1.5141945120589189
52,1.9451695661912938,0.0,0.0,0.40618318144589877,1.5121031445852058
53,1.9451695661912938,0.0,0.0,0.40620894371664273,1.5100959340415914
54,1.9451695661912938,0.0,0.0,0.40623407561424263,1.5081715952960781
55,1.9451695661912938,0.0,0.0,0.40625796776003503,1.5063250079513038
56,1.9451695661912938,0.0,0.0,0.4062804518450772,1.5045523944785957
57,1.9451695661912938,0.0,0.0,0.40630148408920136,1.5028503876834183
58,1.9451695661912938,0.0,0.0,0.40632223430891634,1.5012186330091495
59,1.9451695661912938,0.0,0.0,0.40634194597678586,1.4996522598352997
60,1.9451695661912938,0.0,0.0,0.4063604937547478,1.498148034908318
61,1.9451695661912938,0.0,0.0,0.4063779699799689,1.4967034593124509
62,1.9451695661912938,0.0,0.0,0.40639512320846477,1.4953182516038357
63,1.9451695661912938,0.0,0.0,0.4064114372288375,1.4939882349699811
64,1.9451695661912938,0.0,0.0,0.4064268337448406,1.4927107095873415
65,1.9451695661912938,0.0,0.0,0.40644144830638307,1.4914838851932248
66,1.9451695661912938,0.0,0.0,0.4064557095419751,1.4903071486027775
67,1.9451695661912938,0.0,0.0,0.40646929045036534,1.4891771362345638
68,1.9451695661912938,0.0,0.0,0.406482135836639,1.4880915926894236
69,1.9451695661912938,0.0,0.0,0.4064944043810995,1.4870492431077569
70,1.9451695661912938,0.0,0.0,0.40650632540092935,1.4860491694128122
71,1.9451695661912938,0.0,0.0,0.40651769089227596,1.4850886973502009
72,1.9451695661912938,0.0,0.0,0.4065284608876157,1.4841659261412474
73,1.9451695661912938,0.0,0.0,0.40653874356090314,1.4832797055136735
74,1.9451695661912938,0.0,0.0,0.4065486600529812,1.482428981851355
75,1.9451695661912938,0.0,0.0,0.40655816850335164,1.4816120068854886
76,1.9451695661912938,0.0,0.0,0.4065673087166805,1.4808274590176767
77,1.9451695661912938,0.0,0.0,0.4065760943479446,1.4800740351748018
78,1.9451695661912938,0.0,0.0,0.4065844577744908,1.4793503561642307
79,1.9451695661912938,0.0,0.0,0.4065924774562929,1.4786553511680278
80,1.9451695661912938,0.0,0.0,0.40660018117996427,1.4779879222223866
81,1.9451695661912938,0.0,0.0,0.40660760123310485,1.477347036801331
82,1.9451695661912938,0.0,0.0,0.4066146866362044,1.4767313725118139
83,1.9451695661912938,0.0,0.0,0.40662149477773013,1.4761400873129271
84,1.9451695661912938,0.0,0.0,0.4066280509049181,1.4755722500056285
85,1.9451695661912938,0.0,0.0,0.4066343831989681,1.475026979939557
86,1.9451695661912938,0.0,0.0,0.4066404562834291,1.474503249081994
87,1.9451695661912938,0.0,0.0,0.4066462748103674,1.474000189111812
88,1.9451695661912938,0.0,0.0,0.40665187088653226,1.4735170520410301
89,1.9451695661912938,0.0,0.0,0.40665725890283166,1.4730530751892186
90,1.9451695661912938,0.0,0.0,0.40666244253325,1.4726074691756388
91,1.9451695661912938,0.0,0.0,0.4066674150799621,1.4721794190586557
92,1.9451695661912938,0.0,0.0,0.40667219893385853,1.4717683000229007
93,1.9451695661912938,0.0,0.0,0.40667680616372626,1.4713734581295173
94,1.9451695661912938,0.0,0.0,0.40668124665641037,1.4709942615371001
95,1.9451695661912938,0.0,0.0,0.406685496073801,1.4706299882071543
96,1.9451695661912938,0.0,0.0,0.4066895781835538,1.4702801122933673
97,1.9451695661912938,0.0,0.0,0.4066935003525051,1.4699440782728264
98,1.9451695661912938,0.0,0.0,0.40669727077092926,1.4696213604552577
99,1.9451695661912938,0.0,0.0,0.40670090689790783,1.4693113084416658
100,1.9451695661912938,0.0,0.0,0.4067044182574939,1.4690134683702403
101,1.9451695661912938,0.0,0.0,0.40670781685616886,1.4687273945477606
102,1.9451695661912938,0.0,0.0,0.4067111175258067,1.4684526448197555
103,1.9451695661912938,0.0,0.0,0.4067143368157241,1.468188803503551
104,1.9451695661912938,0.0,0.0,0.40671745924341557,1.4679354170776238
105,1.9451695661912938,0.0,0.0,0.4067204000537294,1.4676919234865904
106,1.9451695661912938,0.0,0.0,0.4067232189069016,1.4674580575942708
107,1.9451695661912938,0.0,0.0,0.40672591440234634,1.4672334607272075
108,1.9451695661912938,0.0,0.0,0.40672848478423357,1.4670177958462476
109,1.9451695661912938,0.0,0.0,0.406730928023075,1.466810747546544
110,1.9451695661912938,0.0,0.0,0.40673332245246674,1.466611824816388
111,1.9451695661912938,0.0,0.0,0.40673567616162964,1.466420729544679
112,1.9451695661912938,0.0,0.0,0.40673798517471027,1.466237214646319
113,1.9451695661912938,0.0,0.0,0.4067402683032451,1.4660609988130198
114,1.9451695661912938,0.0,0.0,0.4067425464012319,1.4658918174036326
115,1.9451695661912938,0.0,0.0,0.40674480605335267,1.4657293902820212
116,1.9451695661912938,0.0,0.0,0.4067468744783667,1.465573311177206
117,1.9451695661912938,0.0,0.0,0.40674885002761185,1.4654234283969887
118,1.9451695661912938,0.0,0.0,0.4067507201606358,1.4652795068672408
119,1.9451695661912938,0.0,0.0,0.4067524703893782,1.4651413244748712
120,1.9451695661912938,0.0,0.0,0.40675408431294746,1.465008672067824
121,1.9451695661912938,0.0,0.0,0.4067556584847223,1.4648812933185804
122,1.9451695661912938,0.0,0.0,0.4067572506260057,1.4647589642031533
123,1.9451695661912938,0.0,0.0,0.40675885246270904,1.4646415072563417
124,1.9451695661912938,0.0,0.0,0.40676050259679836,1.464528732476902
125,1.9451695661912938,0.0,0.0,0.4067621598172969,1.4644204534135075
126,1.9451695661912938,0.0,0.0,0.40676369492207737,1.4643164866334886
127,1.9451695661912938,0.0,0.0,0.4067651244821855,1.4642166668676166
128,1.9451695661912938,0.0,0.0,0.4067664162626781,1.4641208334290219
129,1.9451695661912938,0.0,0.0,0.40676772555227053,1.4640288373142403
130,1.9451695661912938,0.0,0.0,0.4067690403515578,1.4639405346347156
131,1.9451695661912938,0.0,0.0,0.40677036720684445,1.4638557890284711
132,1.9451695661912938,0.0,0.0,0.406771645915487,1.4637744694522918
133,1.9451695661912938,0.0,0.0,0.40677290702882685,1.4636964563251469
134,1.9451695661912938,0.0,0.0,0.4067741684614383,1.4636216346891198
135,1.9451695661912938,0.0,0.0,0.40677545554809114,1.4635498964640117
136,1.9451695661912938,0.0,0.0,0.40677676974867866,1.463481145906611
137,1.9451695661912938,0.0,0.0,0.40677811013424503,1.4634152965358957
138,1.9451695661912938,0.0,0.0,0.40677951424409253,1.463352274640764
139,1.9451695661912938,0.0,0.0,0.4067810491858028,1.4632920238638856
140,1.9451695661912938,0.0,0.0,0.40678271112525605,1.4632345059688938
141,1.9451695661912938,0.0,0.0,0.4067845389708263,1.4631796993615644
142,1.9451695661912938,0.0,0.0,0.4067866184192771,1.4631276097321373
143,1.9451695661912938,0.0,0.0,0.4067890121170854,1.4630782738664891
144,1.9451695661912938,0.0,0.0,0.40679181964274824,1.4630317660801235
145,1.9451695661912938,0.0,0.0,0.40679516562297025,1.4629882071027844
146,1.9451695661912938,0.0,0.0,0.40679920155590493,1.4629477810417564
147,1.9451695661912938,0.0,0.0,0.4068041364361406,1.4629107480138277
148,1.9451695661912938,0.0,0.0,0.40681021534685613,1.462877463148081
149,1.9451695661912938,0.0,0.0,0.40681776946086806,1.462848401777658
150,1.9451695661912938,0.0,0.0,0.4068272057443417,1.4628241914779785
151,1.9451695661912938,0.0,0.0,0.4068390439520048,1.4628056521609394
152,1.9451695661912938,0.0,0.0,0.4068539389433928,1.4627938459518854
153,1.9451695661912938,0.0,0.0,0.40687272337830876,1.4627901387198343
154,1.9451695661912938,0.0,0.0,0.4068964320488984,1.4627962732296582
155,1.9451695661912938,0.0,0.0,0.4069263490251643,1.4628144632382043
156,1.9451695661912938,0.0,0.0,0.4069640671935997,1.4628475011429878
157,1.9451695661912938,0.0,0.0,0.40701154028812747,1.462898883761197
158,1.9451695661912938,0.0,0.0,0.40707111693417186,1.4629729529508622
159,1.9451695661912938,0.0,0.0,0.4071455410925622,1.4630750202672116
0,0.0,0.7503262898529082,0.0,0.12554762994849908,2.002978351426973
1,0.0,0.7503262898529082,0.0,0.19730300607520343,1.9847868777207873
2,0.0,0.7503262898529082,0.0,0.23299888372349423,1.9729020458219875
3,0.0,0.7503262898529082,0.0,0.25079171213247053,1.9665882452514583
4,0.0,0.7503262898529082,0.0,0.2600458319395638,1.9642550761827806
5,0.0,0.7503262898529082,0.0,0.2635006727248967,1.9638092077685902
6,0.0,0.7503262898529082,0.0,0.262929508175209,1.9636097906581627
7,0.0,0.7503262898529082,0.0,0.2604696713065313,1.9629402271833762
8,0.0,0.7503262898529082,0.0,0.2577071870377498,1.9617581883127304
9,0.0,0.7503262898529082,0.0,0.25536452142046107,1.9602697151157846
10,0.0,0.7503262898529082,0.0,0.2536288213788103,1.9586806677628135
11,0.0,0.7503262898529082,0.0,0.25242540999778734,1.9571177503031603
12,0.0,0.7503262898529082,0.0,0.25160849849274175,1.9556310531058427
13,0.0,0.7503262898529082,0.0,0.25106609659504125,1.954222791252983
14,0.0,0.7503262898529082,0.0,0.2506559089892238,1.9528760310685316
15,0.0,0.7503262898529082,0.0,0.25035267725995874,1.9515707707287069
16,0.0,0.7503262898529082,0.0,0.2501211692481809,1.9502926943978196
17,0.0,0.7503262898529082,0.0,0.24994880141542594,1.9490351160723802
18,0.0,0.7503262898529082,0.0,0.24983151630686132,1.9477976901157468
19,0.0,0.7503262898529082,0.0,0.24976021313184113,1.946583139257261
20,0.0,0.7503262898529082,0.0,0.24972448923883428,1.945395938215856
21,0.0,0.7503262898529082,0.0,0.24971496874621546,1.9442404557237307
22,0.0,0.7503262898529082,0.0,0.24972268058158045,1.9431200750836684
23,0.0,0.7503262898529082,0.0,0.24973962907889566,1.9420371730608428
24,0.0,0.7503262898529082,0.0,0.24976171294633678,1.9409931588873286
25,0.0,0.7503262898529082,0.0,0.24978595229846887,1.9399887428476323
26,0.0,0.7503262898529082,0.0,0.24981002304569866,1.9390242065542498
27,0.0,0.7503262898529082,0.0,0.24983392520595557,1.9380995034972117
28,0.0,0.7503262898529082,0.0,0.2498569869120128,1.9372142729437238
29,0.0,0.7503262898529082,0.0,0.24987959345156582,1.9363678375729076
30,0.0,0.7503262898529082,0.0,0.24990211809519916,1.9355593213182767
31,0.0,0.7503262898529082,0.0,0.24992534175547007,1.9347875884624777
32,0.0,0.7503262898529082,0.0,0.24994929358195864,1.9340514722557087
33,0.0,0.7503262898529082,0.0,0.2499739063543633,1.9333496891048114
34,0.0,0.7503262898529082,0.0,0.249998521797723,1.9326809452550011
35,0.0,0.7503262898529082,0.0,0.250022951114267,1.9320439800910025
36,0.0,0.7503262898529082,0.0,0.25004699730944097,1.9314374745815668
37,0.0,0.7503262898529082,0.0,0.250071345460997,1.930860150883327
38,0.0,0.7503262898529082,0.0,0.2500958430405129,1.9303107691371513
39,0.0,0.7503262898529082,0.0,0.25012030071869445,1.9297880546600352
40,0.0,0.7503262898529082,0.0,0.2501445226424619,1.9292908060240463
41,0.0,0.7503262898529082,0.0,0.2501681501669189,1.9288179151456302
42,0.0,0.7503262898529082,0.0,0.25019087850760807,1.92836813382598
43,0.0,0.7503262898529082,0.0,0.2502130503429172,1.9279405904818758
44,0.0,0.7503262898529082,0.0,0.2502342372988235,1.9275340892688304
45,0.0,0.7503262898529082,0.0,0.2502546316445717,1.9271477087574038
46,0.0,0.7503262898529082,0.0,0.2502744687037416,1.926780558915151
47,0.0,0.7503262898529082,0.0,0.2502935535830171,1.9264316215535437
48,0.0,0.7503262898529082,0.0,0.25031204348133124,1.9261002157749378
49,0.0,0.7503262898529082,0.0,0.25032982116205926,1.9257853594795422
50,0.0,0.7503262898529082,0.0,0.2503470200117724,1.9254864986545266
51,0.0,0.7503262898529082,0.0,0.25036357990685937,1.925202804583997
52,0.0,0.7503262898529082,0.0,0.25037937966721213,1.924933389688712
53,0.0,0.7503262898529082,0.0,0.2503943908361304,1.9246775080449499
54,0.0,0.7503262898529082,0.0,0.2504091150540417,1.924434950348766
55,0.0,0.7503262898529082,0.0,0.2504232418041593,1.9242047351085223
56,0.0,0.7503262898529082,0.0,0.25043672118677435,1.9239861532788893
57,0.0,0.7503262898529082,0.0,0.2504497062467307,1.9237788106109943
58,0.0,0.7503262898529082,0.0,0.25046235724399146,1.923582343234629
59,0.0,0.7503262898529082,0.0,0.25047452265277426,1.9233959629743906
60,0.0,0.7503262898529082,0.0,0.250486171311169,1.9232190737437338
61,0.0,0.7503262898529082,0.0,0.25049748839300184,1.9230516257463626
62,0.0,0.7503262898529082,0.0,0.2505083975743169,1.9228929674800799
63,0.0,0.7503262898529082,0.0,0.25051885800110674,1.9227425595821088
64,0.0,0.7503262898529082,0.0,0.25052888860179684,1.9226000145594226
65,0.0,0.7503262898529082,0.0,0.2505386351024324,1.9224652280228163
66,0.0,0.7503262898529082,0.0,0.25054799869089506,1.9223375990473446
67,0.0,0.7503262898529082,0.0,0.25055696060607124,1.9222167119787816
68,0.0,0.7503262898529082,0.0,0.25056558842937393,1.9221023281428204
69,0.0,0.7503262898529082,0.0,0.2505739312729597,1.9219941888744168
70,0.0,0.7503262898529082,0.0,0.25058198306851526,1.9218919423534067
71,0.0,0.7503262898529082,0.0,0.2505897716671336,1.921795311363058
72,0.0,0.7503262898529082,0.0,0.2505972961648401,1.9217040129620568
73,0.0,0.7503262898529082,0.0,0.2506045285044033,1.921617759407977
74,0.0,0.7503262898529082,0.0,0.2506115159298643,1.9215363328641855
75,0.0,0.7503262898529082,0.0,0.250618277573942,1.9214595093944222
76,0.0,0.7503262898529082,0.0,0.25062482681316767,1.9213870692173207
77,0.0,0.7503262898529082,0.0,0.25063113119622166,1.9213187386032082
78,0.0,0.7503262898529082,0.0,0.250637226537594,1.9212543539711255
79,0.0,0.7503262898529082,0.0,0.25064312520457865,1.9211937291728411
80,0.0,0.7503262898529082,0.0,0.25064884085642036,1.921136690847522
81,0.0,0.7503262898529082,0.0,0.25065434101512735,1.9210830078482557
82,0.0,0.7503262898529082,0.0,0.2506596458776964,1.9210325374159678
83,0.0,0.7503262898529082,0.0,0.25066476201685955,1.9209851265486813
84,0.0,0.7503262898529082,0.0,0.25066969410240036,1.920940629134132
85,0.0,0.7503262898529082,0.0,0.2506744528755663,1.9208988758878593
86,0.0,0.7503262898529082,0.0,0.25067904662153073,1.9208597246717727
87,0.0,0.7503262898529082,0.0,0.25068348236350463,1.9208230548296232
88,0.0,0.7503262898529082,0.0,0.2506877698650001,1.920788744433135
89,0.0,0.7503262898529082,0.0,0.25069191638361316,1.9207566657391455
90,0.0,0.7503262898529082,0.0,0.2506959281869962,1.9207266906257534
91,0.0,0.7503262898529082,0.0,0.25069981927359297,1.9206987227072096
92,0.0,0.7503262898529082,0.0,0.25070360197450275,1.9206726618015322
93,0.0,0.7503262898529082,0.0,0.2507072801491822,1.9206484065075196
94,0.0,0.7503262898529082,0.0,0.2507108243097041,1.9206258335110218
95,0.0,0.7503262898529082,0.0,0.2507142657184658,1.9206048756391625
96,0.0,0.7503262898529082,0.0,0.2507176118851952,1.9205854516224108
97,0.0,0.7503262898529082,0.0,0.2507208708176515,1.9205674861844466
98,0.0,0.7503262898529082,0.0,0.2507240510828005,1.9205509100421598
99,0.0,0.7503262898529082,0.0,0.25072710622365574,1.9205356094161736
100,0.0,0.7503262898529082,0.0,0.25073004931058407,1.9205215299937508
101,0.0,0.7503262898529082,0.0,0.25073288668071836,1.920508616689501
102,0.0,0.7503262898529082,0.0,0.2507356159581368,1.9204968118239176
103,0.0,0.7503262898529082,0.0,0.2507382342461197,1.920486062523019
104,0.0,0.7503262898529082,0.0,0.2507407561570604,1.9204762959909332
105,0.0,0.7503262898529082,0.0,0.25074320319552734,1.920467434077178
106,0.0,0.7503262898529082,0.0,0.25074556307059526,1.9204594492912492
107,0.0,0.7503262898529082,0.0,0.2507478400876379,1.9204522956031371
108,0.0,0.7503262898529082,0.0,0.25075003907727333,1.9204459305537143
109,0.0,0.7503262898529082,0.0,0.25075216578693477,1.9204403132557721
110,0.0,0.7503262898529082,0.0,0.2507542349609107,1.9204353602892992
111,0.0,0.7503262898529082,0.0,0.2507562500899204,1.9204310564161762
112,0.0,0.7503262898529082,0.0,0.2507582199610149,1.9204273644113876
113,0.0,0.7503262898529082,0.0,0.2507601541593814,1.92042424968175
114,0.0,0.7503262898529082,0.0,0.25076206308559007,1.920421680265912
115,0.0,0.7503262898529082,0.0,0.250763912234809,1.920419610158869
116,0.0,0.7503262898529082,0.0,0.25076569709526997,1.92041800662272
117,0.0,0.7503262898529082,0.0,0.25076743402175933,1.9204168468464815
118,0.0,0.7503262898529082,0.0,0.25076912227648246,1.9204161041022592
119,0.0,0.7503262898529082,0.0,0.25077076058272685,1.9204157537774087
120,0.0,0.7503262898529082,0.0,0.25077234456665637,1.920415768881527
121,0.0,0.7503262898529082,0.0,0.2507738634163849,1.9204161142115574
122,0.0,0.7503262898529082,0.0,0.25077531710005085,1.9204167764396523
123,0.0,0.7503262898529082,0.0,0.250776700133324,1.9204177356677508
124,0.0,0.7503262898529082,0.0,0.25077800632836167,1.9204189737330413
125,0.0,0.7503262898529082,0.0,0.2507792287156282,1.9204204742079622
126,0.0,0.7503262898529082,0.0,0.2507804357196719,1.9204221998929174
127,0.0,0.7503262898529082,0.0,0.2507816064832232,1.9204241415378709
128,0.0,0.7503262898529082,0.0,0.2507827405723445,1.9204262853797358
129,0.0,0.7503262898529082,0.0,0.25078384554303224,1.9204286168227764
130,0.0,0.7503262898529082,0.0,0.2507849299177779,1.920431122518528
131,0.0,0.7503262898529082,0.0,0.250785993525393,1.920433781838496
132,0.0,0.7503262898529082,0.0,0.25078703657188767,1.9204365748740082
133,0.0,0.7503262898529082,0.0,0.2507880736117926,1.9204394947598704
134,0.0,0.7503262898529082,0.0,0.25078911282885236,1.920442529390147
135,0.0,0.7503262898529082,0.0,0.25079016297149503,1.9204456675345347
136,0.0,0.7503262898529082,0.0,0.25079122625415956,1.9204488985108137
137,0.0,0.7503262898529082,0.0,0.2507922202648218,1.9204522085830285
138,0.0,0.7503262898529082,0.0,0.25079315747651965,1.9204555892409556
139,0.0,0.7503262898529082,0.0,0.2507940123513608,1.9204590310703908
140,0.0,0.7503262898529082,0.0,0.2507947755915477,1.9204625236934698
141,0.0,0.7503262898529082,0.0,0.2507954561773801,1.920466055612112
142,0.0,0.7503262898529082,0.0,0.2507960313399806,1.920469618045645
143,0.0,0.7503262898529082,0.0,0.2507965529682343,1.9204731951555427
144,0.0,0.7503262898529082,0.0,0.25079710045546116,1.920476768582092
145,0.0,0.7503262898529082,0.0,0.25079770828440817,1.9204803248735467
146,0.0,0.7503262898529082,0.0,0.250798368483498,1.920483843378898
147,0.0,0.7503262898529082,0.0,0.25079904496260685,1.9204873004187626
148,0.0,0.7503262898529082,0.0,0.250799678753997,1.9204906725663498
149,0.0,0.7503262898529082,0.0,0.25080012696646903,1.920493933981687
150,0.0,0.7503262898529082,0.0,0.2508002611078189,1.920497054835128
151,0.0,0.7503262898529082,0.0,0.2507999166485602,1.9204999997050993
152,0.0,0.7503262898529082,0.0,0.2507993862826545,1.9205027093205551
153,0.0,0.7503262898529082,0.0,0.2507991445259839,1.9205051079696012
154,0.0,0.7503262898529082,0.0,0.2507992113441189,1.92050709296669
155,0.0,0.7503262898529082,0.0,0.2507989842253672,1.920508551789359
156,0.0,0.7503262898529082,0.0,0.25079744194272285,1.9205093543454788
157,0.0,0.7503262898529082,0.0,0.25079483915121487,1.9205093361913221
158,0.0,0.7503262898529082,0.0,0.25079254807818846,1.9205082601163581
159,0.0,0.7503262898529082,0.0,0.25079035950078954,1.9205058165986741
0,0.0,0.0,3.9706284154409026,0.359162480164473,2.1302598418578245
1,0.0,0.0,3.9706284154409026,0.7163046252702938,2.3681032916758555
2,0.0,0.0,3.9706284154409026,0.8918642684912755,2.6455014986835006
3,0.0,0.0,3.9706284154409026,1.0486822266313363,2.8584466780016387
4,0.0,0.0,3.9706284154409026,1.1760604784755213,3.0532101048970777
5,0.0,0.0,3.9706284154409026,1.2820007844380965,3.2424862313363056
6,0.0,0.0,3.9706284154409026,1.3530740156065915,3.430588886259432
7,0.0,0.0,3.9706284154409026,1.3722939261615106,3.622131087794133
8,0.0,0.0,3.9706284154409026,1.344233784835262,3.8213871391037526
9,0.0,0.0,3.9706284154409026,1.3199577242151952,4.027061899022494
10,0.0,0.0,3.9706284154409026,1.3197973935831286,4.23290216656242
11,0.0,0.0,3.9706284154409026,1.3254042298361088,4.435040980586356
12,0.0,0.0,3.9706284154409026,1.3280955473208391,4.632283103299548
13,0.0,0.0,3.9706284154409026,1.3247568135162482,4.824179583405526
14,0.0,0.0,3.9706284154409026,1.3132533286911776,5.010490648602182
15,0.0,0.0,3.9706284154409026,1.2924305213888447,5.191062900206399
16,0.0,0.0,3.9706284154409026,1.2628282661426378,5.3657200767680475
17,0.0,0.0,3.9706284154409026,1.2267472404549962,5.534151778517279
18,0.0,0.0,3.9706284154409026,1.1868204933782938,5.695916485112652
19,0.0,0.0,3.9706284154409026,1.1449155488713396,5.850581693459801
20,0.0,0.0,3.9706284154409026,1.1024417730382108,5.997853929578792
21,0.0,0.0,3.9706284154409026,1.0598452774427791,6.1376325987700024
22,0.0,0.0,3.9706284154409026,1.0181582552688118,6.269995425708897
23,0.0,0.0,3.9706284154409026,0.9780018535618865,6.395125989238136
24,0.0,0.0,3.9706284154409026,0.9398108461097913,6.513291587170465
25,0.0,0.0,3.9706284154409026,0.9038321585532151,6.624813981765676
26,0.0,0.0,3.9706284154409026,0.8701815978969609,6.73003940221214
27,0.0,0.0,3.9706284154409026,0.8388611616357681,6.829324068544708
28,0.0,0.0,3.9706284154409026,0.8097940358911251,6.923017860802223
29,0.0,0.0,3.9706284154409026,0.7828526878798552,7.011455761946796
30,0.0,0.0,3.9706284154409026,0.7578705540781806,7.094952796608222
31,0.0,0.0,3.9706284154409026,0.7346639548251184,7.173803327425796
32,0.0,0.0,3.9706284154409026,0.713046868235268,7.248281794710404
33,0.0,0.0,3.9706284154409026,0.6928426533719345,7.318643520646356
34,0.0,0.0,3.9706284154409026,0.6738904202112744,7.385125802544366
35,0.0,0.0,3.9706284154409026,0.6560521511815463,7.44794957277094
36,0.0,0.0,3.9706284154409026,0.6392107504621046,7.507321359240404
37,0.0,0.0,3.9706284154409026,0.6232695466502932,7.5634349682751925
38,0.0,0.0,3.9706284154409026,0.6081506821833752,7.616472740485921
39,0.0,0.0,3.9706284154409026,0.5937918581920949,7.666606484465366
40,0.0,0.0,3.9706284154409026,0.5801418613448522,7.713998289445473
41,0.0,0.0,3.9706284154409026,0.5671568230293316,7.758801319543919
42,0.0,0.0,3.9706284154409026,0.5548006767592611,7.801160442215561
43,0.0,0.0,3.9706284154409026,0.5430418646032151,7.84121270275408
44,0.0,0.0,3.9706284154409026,0.5318514563940108,7.879087579243219
45,0.0,0.0,3.9706284154409026,0.5212020362592968,7.9149073925520845
46,0.0,0.0,3.9706284154409026,0.5110681125519783,7.9487876316208315
47,0.0,0.0,3.9706284154409026,0.5014261846579474,7.980837254873227
48,0.0,0.0,3.9706284154409026,0.4922532221242105,8.011158987225198
49,0.0,0.0,3.9706284154409026,0.4835263742624784,8.039849614903277
50,0.0,0.0,3.9706284154409026,0.47522409078588806,8.067000316556998
51,0.0,0.0,3.9706284154409026,0.46732637312188513,8.09269685729613
52,0.0,0.0,3.9706284154409026,0.4598141373642859,8.117019951092342
53,0.0,0.0,3.9706284154409026,0.4526675490122444,8.140045565767478
54,0.0,0.0,3.9706284154409026,0.44586879289245696,8.161845178665109
55,0.0,0.0,3.9706284154409026,0.43940123431147293,8.182486043976628
56,0.0,0.0,3.9706284154409026,0.4332486446714261,8.202031433112447
57,0.0,0.0,3.9706284154409026,0.42739574182480866,8.220540906142547
58,0.0,0.0,3.9706284154409026,0.4218275835395814,8.23807047568511
59,0.0,0.0,3.9706284154409026,0.4165307735598819,8.254672954174943
60,0.0,0.0,3.9706284154409026,0.4114923374066909,8.270398010768863
